회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,쭈피처,영업레버리지,재무레버리지,영업투자현금비율,영업재무현금비율,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)리노스,39980,2022,29.0,44.0,8.0,10.0,294.0,194.0,41.0,39.0,19.0,54.0,76.0,82.0,71.0,-4.0,-3.36,-3.5,-1.78,-2.48,-2.92,0.16,-5.41,6.81075543528849,6.81,0.93,44.17,-5.9,-6.64,6063.0,6.0,266.0,8.0,-47.0,-39.0,0.8221890601011741,18.12,2.0,34.0,1.0,1.0,5.0,1.0,33.0,22.0,-15.035087719298245,561.5763987224575,3676.8998633289216,484.5351626380663,0.2155883218906468,-6.404294499063383,0.7368752173856029,-0.4752982932532466,2.4557507366829503,0,0,1,0,0.0
(주)손오공,66910,2014,5.0,7.0,3.0,3.0,143.0,78.0,167.0,105.0,42.0,17.0,10.0,56.0,37.0,-23.33,-8.45,-9.36,-5.46,-5.86,-6.6,1.73,13.510000000000003,-16.894682055947925,-16.89,-21.06,-10.89,-8.91,-5.46,6598.0,12.0,40.0,12.0,-75.0,-9.0,0.9781455473845364,3.74,3.0,3.0,1.0,1.0,2.0,2.0,28.0,19.0,-22.13740458015268,3127.5709658515366,-62113.12312312312,1196.8479194189947,0.2939612723632285,-3.537562718360484,0.7045747362355328,-0.5667673454724474,0.4462583287935297,0,0,0,1,1.0
성우전자(주),81580,2019,57.0,115.0,11.0,11.0,298.0,273.0,23.0,20.0,9.0,33.0,37.0,50.0,81.0,-5.59,-4.26,-4.53,-3.06,-3.83,-4.27,-0.54,-13.56,-7.882418730695977,-7.88,-15.42,0.94,-25.13,2.94,24268.0,19.0,48.0,20.0,-22.0,18.0,0.9357555072181842,11.85,2.0,2.0,1.0,1.0,2.0,2.0,37.0,17.0,-28.144329896907216,411.1862684055163,47328.91656195642,356.5559027210768,0.1889435133627551,-1.5172728582718251,0.8686521912448836,-0.2043245357008092,-0.5491264934693424,0,1,0,0,1.0
(주)푸드나무,290720,2022,-9.0,-14.0,-5.0,-2.0,110.0,62.0,121.0,99.0,34.0,4.0,32.0,49.0,45.0,-6.45,-4.65,-1.54,-1.73,-2.37,-0.96,0.14,-6.92,50.40284387441258,50.4,6.75,139.91519999999997,13.6,110.66,12857.0,12.0,47.0,6.0,-26.0,1.0,1.7898015086777617,22.9,5.739999999999995,9.0,2.5799999999999983,2.0,6.0,3.5799999999999983,11.0,6.0,23.84259259259259,1464.3382369682804,-55725.25683706466,397.653332368312,0.3464279554964916,-27.85149837389522,0.7176560731856102,0.05968342693924834,-0.0435919069322995,1,0,0,0,0.0
동양철관(주),8970,2018,-2.0,-4.0,-1.0,-1.0,102.0,81.0,107.0,100.0,23.0,1.0,23.0,49.0,48.0,-9.96,-4.27,-4.06,-2.49,-2.54,-2.46,1.0,32.61800000000001,8.806964964307658,8.81,27.87,-5.02,10.1,-6.67,15385.0,9.0,20.0,10.0,-43.0,13.0,0.9899838308940218,5.01,3.0,2.0,1.0,1.0,2.0,2.0,51.0,40.60000000000002,-18.3132530120482,2286.0544207792195,122439.15811807456,1115.7085052107448,0.075185528482219,-2.0480656177494017,0.6082165934893468,-0.1284630245070861,0.0633450728582333,0,0,1,0,1.0
(주)이루온,65440,2016,4.0,7.0,3.0,2.0,139.0,134.0,139.0,102.0,39.0,16.0,37.0,59.0,42.0,-6.79,-2.26,-1.98,1.4,1.03,0.94,1.25,-7.0200000000000005,-2.2438432216287727,-2.24,-1.95,-2.66,2.04,-5.25,14542.0,31.0,112.0,28.0,-7.0,9.0,1.1137935333871836,3.61,2.0,4.0,1.0,1.0,3.0,2.0,26.0,21.0,-11.25925925925926,2349.9131713381817,25796.56472159401,883.6017704360471,0.4074618748737597,27.963309896669934,-0.7764940289364497,-0.3646454065711193,0.2224459893258272,0,0,1,0,1.0
진원생명과학(주),11000,2014,-54.0,-238.0,-8.0,-13.0,689.0,545.0,17.0,12.0,2.0,62.0,170.0,72.0,85.0,-22.22,-20.67,-26.36,-17.19,-17.71,-26.1,-0.19,10.93,28.11316994227733,28.11,51.0,-8.09,19.21,18.97,4894.0,12.0,288.0,20.0,-133.0,-80.0,0.6040604904671053,6.46,1.0,16.0,1.0,1.0,2.0,1.0,48.0,37.0,-16.5,3702.063275292031,-30918.90800223637,5221.355202993873,0.4114010690066421,-0.6224143261296183,1.0102788502815476,0.4324613062031228,-0.2740285011650342,1,0,0,0,1.0
(주)베스파,299910,2021,-176.0,-511.0,-97.5,-66.0,76.0,76.0,3.75,2.25,50.0,-25.0,19.0,80.0,3.75,-221.345,-130.16750000000002,-86.43,-68.7875,-69.30250000000001,-97.1,-0.4,-134.745,-68.24113903599496,-64.5425,-72.73,-68.98,-33.47,-61.12,3925.0,33.0,216.0,9.0,-1001.0,-868.0,2.2012609536887977,16.9,2.0,14.0,2.0,1.0,3.0,2.0,11.0,6.0,-0.6148055207026348,-1433.4677141377583,-815.4218852184721,796.5049768329673,1.88752112084772,-1.029850525375384,1.1534941008683244,-1.477794837723074,-48.11485008891697,0,0,0,1,1.0
(주)국영지앤엠,6050,2022,-16.0,-34.0,-4.0,-5.0,193.0,177.0,38.0,34.0,13.0,23.0,54.0,48.0,73.0,3.95,3.2,2.92,3.4,3.2,3.34,0.18,11.177999999999988,-0.1866588783499133,-0.19,5.62,-4.92,15.57,-2.56,10672.0,16.0,39.0,17.0,17.0,36.0,0.9613939517096788,7.83,2.0,2.0,1.0,1.0,2.0,2.0,55.0,30.0,27.09090909090909,1082.9864295909535,-12514.010610716714,817.5217961107193,0.0478539741400157,2.434715525645401,0.8784622864114136,4.641374117773225,-11.932383687535898,1,0,0,0,0.0
(주)셀젠텍,258250,2022,0.0,0.0,0.0,0.0,143.0,96.0,132.0,91.0,48.0,17.0,2.0,56.0,43.0,9.01,4.2,6.84,2.98,2.96,5.14,6.99,-9.87,12.944608388948732,12.94,31.8,-4.7,7.89,-3.37,9900.0,25.0,68.0,47.0,15.0,64.95999999999998,0.5433550464111669,1.82,2.0,1.0,1.0,1.0,1.0,1.0,23.0,8.0,13.22429906542056,1138026.3455000897,-10364632.12112982,903213.4684748652,0.2985072267228995,6.810163551401869,0.6661687111688308,0.6513660966297041,-0.6624953125798481,1,0,0,0,0.0
(주)티앤엘,340570,2022,158.0,14397.0,15.0,21.0,604.0,495.0,10.0,9.0,0.0,42.0,211.0,50.0,91.0,21.53,20.79,25.89,23.21,22.58,29.8,-0.79,-2.640000000000001,19.00862907973137,19.01,12.22,26.76,13.47,32.1,38138.0,33.0,74.0,47.0,55.0,71.0,0.6972589334542502,7.63,2.0,2.0,1.0,1.0,2.0,1.0,26.0,4.0,13.912375096079938,2773.8937957570683,19097.020478079747,3606.803262438241,0.1153279849412779,1.4072138289785798,0.9510091467901732,-2.570442018215127,-2.9950878573521083,0,1,0,0,0.0
(주)화인베스틸,133820,2022,9.0,12.0,5.0,6.0,80.0,34.36,130.0,126.0,41.0,-11.0,7.0,44.0,44.0,-3.29,-1.57,-1.86,0.41,0.4,0.52,3.14,-6.34,-1.97339390794105,-1.97,3.04,-5.57,12.51,-6.39,20892.0,12.0,25.0,15.0,-12.0,45.0,0.777207239321532,4.89,4.0,2.0,1.0,1.0,1.0,2.0,17.0,10.0,-23.75,795.3217819381665,9807.987840754637,445.862267020484,0.04604811719606633,9.893845122602466,-0.2537365941513749,-3.761274580401821,-4.322155887637113,0,1,0,0,0.0
(주)월덱스,101160,2022,32.0,48.0,9.0,9.0,336.0,169.0,41.0,26.0,19.0,44.0,88.0,62.0,71.0,25.17,18.38,16.21,21.62,21.41,19.81,0.37,-1.3099999999999987,23.558504429811087,23.56,20.67,28.58,34.66,28.95,106244.0,41.0,120.0,42.0,39.0,64.0,0.9775869031705072,7.94,3.0,3.0,1.0,1.0,3.0,2.0,24.0,16.0,7.395626242544732,1652.058337629062,13770.987717901631,1199.955998085975,0.0547776165669387,1.3793868011114605,1.0174282566600208,-0.7424398881640881,52.512205689473696,0,0,1,0,0.0
(주)성창오토텍,80470,2022,15.0,47.0,9.0,6.0,103.0,66.0,153.0,121.0,19.0,2.0,13.0,49.0,39.0,5.52,2.4,1.4,6.12,5.81,3.76,0.31,-4.190000000000001,7.376545505793078,7.38,11.3,3.8,27.81,10.71,40582.0,33.0,92.0,22.0,6.0,31.0,1.4916564506964896,6.63,5.0,4.0,2.0,2.0,3.0,3.0,28.0,18.0,14.384133611691023,1028.4535054444218,3853.067270446912,272.19267862576214,0.0898088755017023,3.377754330598612,1.3638900437722588,-1.2927979685638424,-71.76849362516288,0,1,0,0,0.0
에이치엘비글로벌(주),3580,2014,7.0,9.0,4.0,9.0,140.0,135.0,117.0,89.0,42.0,16.0,22.0,57.0,46.0,-2.64,-4.69,-5.39,-0.21,-0.32,-0.82,5.78,23.8,-2.960693210446625,-2.96,7.03,-13.64,16.82,-26.15,6584.0,12.0,61.0,29.0,-19.0,74.0,0.4025742821103873,5.64,1.0,2.0,1.0,0.0,1.0,1.0,62.0,34.0,52.88732394366197,677.8119382763344,4742.462256448281,774.3032567918495,0.2345146028322286,-16.37569756782691,0.1391919389391353,-10.51885205483312,-5.723751552414099,0,1,0,0,1.0
(주)나노브릭,286750,2021,-2.0,-5.0,-1.0,-7.0,116.0,103.0,166.0,156.0,30.0,9.0,17.0,68.0,38.0,-21.28,-11.04,-40.32,-5.69,-5.93,-23.34,3.87,-20.630000000000003,49.14873584102485,49.15,95.22,-0.51,-19.04,-2.54,965.0,3.0,10.0,14.0,-293.0,-189.0,0.2122903432964999,4.49,0.0,1.0,0.0,0.0,1.0,0.0,17.0,5.0,-10.944444444444445,2953.305877772148,-12695.277140418551,5232.383701640264,0.6116343473694851,-1.6202313093257656,0.5789186701129483,0.3217098950817114,-0.2534991545233768,1,0,0,0,1.0
(주)테크엘,64520,2018,-1.0,-2.0,-1.0,-1.0,66.0,43.0,413.0,403.0,60.0,-27.0,9.0,52.0,19.0,-100.99,-35.42,-31.01,-26.17,-26.39,-24.59,1.96,-56.26,-18.094345602624703,-18.09,-22.42,-12.86,-44.81,-5.95,-8276.0,-11.0,-24.0,-9.0,0.0,0.0,1.19175440549903,6.95,3.0,3.0,1.0,1.0,2.0,2.0,26.0,22.0,-0.954337899543379,1825.5832857540115,-54954.41590872652,298.59602724918693,0.1440517515787385,0.3985410383420315,0.8393078313087847,0.1856101242086328,-0.0897089365341152,1,0,0,0,1.0
(주)스피어파워,203690,2019,-40.0,-87.0,-4.0,-19.0,958.0,917.0,12.0,6.0,5.0,43.0,382.0,48.0,89.0,-10.57,-10.58,-44.66,-6.12,-6.98,-31.91,-2.57,7.16,-4.424049976875288,-4.42,-8.81,-0.02,51.01,7.93,3113.0,10.0,25.0,44.0,-102.0,-21.0,0.2238594594628549,16.41,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,-53.69230769230769,5622.219943863499,-374429.19923710026,22365.696164294885,0.9328439757477124,-2.0135776769939326,0.9040974664945012,-0.2644104975707428,-0.9029622669921548,0,0,0,1,1.0
(주)노드메이슨,317860,2022,-12.0,-16.0,-7.0,-11.0,186.0,101.0,121.0,44.0,42.0,17.0,1.0,37.0,45.0,-20.75,-15.13,-19.86,-12.39,-12.56,-20.21,2.29,-22.1,86.55262538571552,0.0,0.0,0.0,0.0,0.0,1294.0,5.0,12.0,8.0,-251.0,-175.0,0.6212415605064333,4.05,3.0,2.0,1.0,1.0,1.0,2.0,11.0,5.0,-11.958762886597938,2540052.068134265,-17883304.176334105,1888564.5574272587,0.6395625467518079,-2.546952483189908,0.8993265761081839,0.1771062723715008,-0.1644341387740558,1,0,0,0,0.0
(주)위지윅스튜디오,299900,2022,-10.0,-16.0,-4.0,-7.0,115.0,108.0,57.0,53.0,23.0,5.0,37.0,39.0,64.0,-6.59,-9.18,-14.59,-6.39,-6.58,-13.37,0.73,0.0899999999999998,4.340755563095779,4.34,-22.43,33.45,54.92,5.31,22709.0,6.0,36.0,12.0,-120.0,-34.0,0.4820704735804367,11.4,1.0,3.0,1.0,0.0,1.0,1.0,8.0,6.0,59.07534246575342,3003.427760112962,-30627.851518045023,3958.5164145774,0.9827894941400294,-7.479736655922456,0.9509464075021108,0.3896702811994629,-2.2172873642541457,1,0,0,0,0.0
(주)아이에스이커머스,69920,2017,-14.0,0.0,-3.0,-8.0,291.0,289.0,28.0,28.0,0.0,42.0,71.0,64.0,78.0,58.94,63.87,92.39,-0.68,-1.82,-3.83,-1.88,53.58,9.31198728576729,71.13,97.37,38.67,48.32,-73.6,53739.0,55.0,6844.0,147.0,63.0,93.0,0.3759717281497499,4.6,1.0,19.0,1.0,0.0,1.0,1.0,23.0,17.0,2.5,1249.9134533802162,-18091.92566479367,2590.928689851414,0.5235412195579007,-12.67527504351082,-0.0287430043336163,-0.3954177416169017,0.4666612840259628,0,0,0,1,1.0
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,2022,132.0,1650.0600000000013,21.0,39.0,343.0,341.0,19.0,19.0,1.0,38.0,106.0,54.0,84.0,-25.02,-26.31,-42.08,-8.1297,-8.6209,-27.4653,-0.07,-27.25,-5.060607964234319,-5.06,-17.33,14.92,-16.63,-11.94,-14709.929999999998,-6.38,-48.839999999999996,-18.46,0.0,0.0,0.5309836854426706,2.5,1.0,5.0,1.0,1.0,1.0,1.0,12.0,8.0,-495.9265253796344,131.49713012646887,1171.8683105063585,223.00836670074005,1.043729245806237,-1.3775489154764111,1.0441631933731614,-0.546812926614657,1.766176882383068,0,0,1,0,0.0
(주)나인테크,267320,2022,5.0,12.0,4.0,6.0,104.0,57.0,304.37000000000046,260.80000000000024,35.0,3.0,18.0,65.0,25.39,0.12,0.32,0.47,3.86,3.64,5.88,2.51,21.93,75.29802846609292,0.0,0.0,0.0,0.0,0.0,10999.0,8.0,36.0,12.0,4.0,42.0,0.6186041398479063,5.42,2.0,3.0,1.0,1.0,2.0,1.0,7.0,7.0,2920.0,3974.897082561896,19941.588279599808,1295.203735180536,0.0747770009306789,2.26963549548884,3.3282849679526008,-0.4768190326072177,0.4534797917438189,0,0,1,0,0.0
전진바이오팜(주),110020,2020,-24.0,-35.0,-10.0,-47.0,136.0,131.0,66.0,65.0,28.0,14.0,122.0,53.0,60.0,-48.21,-27.99,-88.4,-14.71,-14.89,-48.34,12.75,-5.25,175.8989938080581,175.90049999999943,120.33,360.8924999999999,-2.09,625.85,-698.0,-4.0,-9.0,-18.0,0.0,0.0,0.2068255718746885,31.46099999999997,1.0,1.0,0.0,0.0,1.0,1.0,20.0,6.0,-15.620542082738943,5864.187977150321,-28641.438122659853,17110.725131355848,1.0565631889134526,-1.1858848859812503,0.5467698995951038,0.3958017698726861,-0.1789388783197283,1,0,0,0,1.0
(주)디지틀조선일보,33130,2022,67.0,186.0,6.0,17.0,797.0,795.0,11.0,8.0,3.0,52.0,121.0,59.0,90.0,3.39,4.65,7.92,4.0,2.24,5.94,-4.33,0.0,-2.3786510292836223,-2.38,11.42,-17.13,3.78,34.15,19602.0,22.0,732.0,56.0,14.0,30.0,0.3816710222594637,8.71,1.0,15.0,1.0,0.0,1.0,1.0,29.0,27.0,37.922077922077925,1319.5308619007349,19282.91202867868,3121.914992048343,0.9030062518793289,16.845364716751966,0.5474454338659491,-1.1737388820088506,-1.9849881190524628,0,1,0,0,0.0
씨아이에스(주),222080,2022,4.0,24.0,3.0,8.0,124.0,72.0,217.0,199.0,11.0,15.0,37.0,78.0,32.0,9.3,3.14,7.24,2.22,2.05,4.9,1.16,30.88,39.08550287413802,39.09,46.63,17.66,20.06,21.77,39753.0,9.0,52.0,25.0,29.0,47.0,0.3589282833341829,11.7,1.0,2.0,0.0,0.0,2.0,1.0,9.0,9.0,36.885245901639344,3974.928345839977,10082.516751987408,3492.801925181813,0.1677076160129793,4.540140277023374,0.4981153152128292,-4.931766516923813,58.38611676042232,0,0,1,0,0.0
조아제약(주),34940,2016,4.0,8.0,1.0,2.0,186.0,158.0,60.0,51.0,18.0,28.0,11.0,60.0,63.0,0.34,0.17,0.2,0.35,-0.01,-0.01,0.41,-1.8,1.0083203107388494,1.01,7.11,-6.81,10.83,4.79,22662.0,30.0,105.0,41.0,1.0,16.0,0.7397137505500027,2.68,2.0,3.0,1.0,1.0,2.0,1.0,28.0,25.0,346.786538461538,2785.0283271020107,140879.01301350576,2359.5870379692874,0.4692577572074455,-3635.432714751694,-0.0610393875849523,-0.4980493800197417,-1.5558699341978746,0,1,0,0,1.0
휴마시스(주),205470,2022,169.0,7158.0,32.73999999999995,43.0,316.0,280.0,35.0,34.0,1.0,54.0,17.0,80.0,74.0,53.89939999999999,48.254999999999995,38.75,50.00279999999984,48.94319999999984,45.56,-0.93,-53.96379999999999,37.22167691556497,37.22,26.55,103.84139999999994,46.44,79.01,99287.95999999999,56.0,547.0,55.0,70.0,85.27999999999997,1.007996423191837,27.36,2.0,8.0,1.0,1.0,7.0,1.0,10.0,10.0,2.5675675675675675,1393.6399343778126,2385.151399958871,1025.355831566934,0.0863087312038851,1.1917856730512848,0.9038730557641916,-0.6278564039803622,-5.418017081099104,0,1,0,0,0.0
(주)엔에프씨,265740,2022,27.0,35.0,6.0,14.0,175.0,132.0,28.0,28.0,17.0,16.0,105.0,38.0,78.0,3.3,2.76,5.95,3.27,3.21,7.22,0.61,-8.239999999999998,7.470059435374917,7.47,24.32,-0.69,-22.11,-0.86,9039.0,12.0,22.0,29.0,21.0,39.0,0.4287752937771929,8.93,2.0,1.0,0.0,0.0,1.0,1.0,12.0,4.0,47.043010752688176,1364.613371258055,26028.18720465564,2482.7790771453947,0.1598441031451929,3.2101028949661563,1.2014197799478554,-2.7142793865334585,1.0148641564545584,0,0,1,0,0.0
(주)베셀,177350,2022,-14.0,-24.0,-9.0,-16.04,76.0,46.0,176.0,138.0,38.0,-12.0,7.0,38.0,36.0,-35.28,-19.82,-31.85,-7.28,-7.39,-14.9,3.41,-63.81,-9.335947579447822,-9.34,0.3,-14.37,79.13,-10.62,737.0,1.0,3.0,2.0,-1815.08,-1325.76,0.5213819319651387,10.96,2.0,2.0,1.0,1.0,1.0,1.0,20.0,9.0,-9.29757343550447,2938.269332567309,-16254.077005930614,2044.657230243656,0.2543731442621185,-0.7466225037657845,0.4878946294124931,-6.15616578426132,-14.85455134174668,0,0,0,1,0.0
(주)케이비지,318000,2022,29.0,61.0,6.0,10.0,344.0,257.0,23.0,22.0,9.0,43.0,23.0,61.0,81.0,9.77,8.69,13.36,10.12,9.65,16.86,0.44,-3.630000000000001,2.5570185934577507,2.56,-1.6,9.75,-10.5,19.66,7850.0,18.0,72.0,32.0,41.0,61.0,0.565215230218324,2.98,1.0,2.0,1.0,1.0,2.0,1.0,23.0,5.0,14.335839598997492,1347.0740444048606,28195.963465626388,1933.5526258771963,0.1337005834470302,1.7928924365674506,1.048204146965021,-0.9043390699377516,-2.230871810632228,0,1,0,0,0.0
(주)제닉,123330,2019,-12.0,-14.0,-6.0,-7.0,88.0,64.0,114.0,113.0,45.0,-6.0,30.0,47.0,47.0,-36.2,-18.25,-22.88,-7.41,-7.65,-9.62,2.19,-3.3200000000000003,-20.683399912614693,-20.68,-19.24,-21.9,-24.29,-23.09,6075.0,10.0,21.0,12.0,-197.0,-108.0,0.8987542138114889,6.45,3.0,2.0,1.0,1.0,1.0,2.0,23.0,13.0,-1.0123456790123455,1268.9944781053869,25012.400892719023,658.995542691153,0.1832005917282193,-1.1960557910798728,0.4203120015619728,6.429864950687388,-1.4266470633336856,0,1,0,0,1.0
이화전기공업(주),24810,2014,-21.0,-34.0,-11.0,-12.0,67.0,46.0,114.0,101.0,32.0,-16.0,4.0,31.0,47.0,-39.52,-39.43,-34.46,-11.82,-12.63,-14.31,3.05,-5.010000000000005,-12.51166908421968,-12.51,-12.32,-12.6,-10.82,-0.36,-17506.0,-15.0,-33.0,-16.0,0.0,0.0,0.9458566570621464,11.45,4.0,2.0,1.0,1.0,1.0,3.0,59.0,30.0,-2.605839416058394,982.1744635059432,-3988.543948715269,485.9623022140927,0.2195529475669815,-0.2526162040339661,0.4152652262664087,-0.6109641885570174,1.7298869539166373,0,0,0,1,1.0
(주)코센,9730,2018,-8.0,-11.0,-5.0,-5.0,148.0,98.0,151.0,100.0,44.0,19.0,3.0,59.0,40.0,-40.18,-25.09,-18.89,-0.02,-0.62,-0.64,1.98,-56.53,-2.773406967281084,-2.77,-0.45,-5.89,-4.51,2.07,-4451.0,-8.0,-54.0,-8.0,0.0,0.0,0.9840541461400806,4.31,2.0,7.0,1.0,1.0,2.0,2.0,50.0,34.0,-6.361788617886178,2949.3122033920044,-20562.38265392542,1194.1964760561827,0.0849269651763562,-12.293730591450936,0.0338285795946844,0.4112895947259561,-0.2920787768143827,1,0,0,0,1.0
에이피위성(주),211270,2022,13.0,2371.0,3.0,6.0,412.0,366.0,28.0,28.0,0.0,68.0,304.0,90.0,78.0,4.9,3.74,7.61,5.22,4.08,8.38,-2.33,3.16,-1.6987230915938418,-1.7,-2.68,7.81,33.34,-3.49,13363.0,12.0,143.0,25.0,31.0,34.0,0.4904339259588142,5.55,1.0,6.0,0.0,0.0,5.0,1.0,13.0,8.0,35.01742160278746,1775.926324410958,19843.681950524708,2827.7143293036806,0.2027407181305409,3.4181316613973656,0.8573978152745348,-15.27409572904565,-12.71929517824524,0,1,0,0,0.0
메디포스트(주),78160,2014,-3.0,-4.0,-1.0,-4.0,555.0,479.0,58.0,8.0,24.0,24.0,308.0,30.0,63.0,-1.59,-1.32,-4.37,0.09,-1.07,-4.29,-3.17,-2.45,27.57624889576091,27.58,25.71,28.37,-0.24,23.14,7345.0,4.0,15.0,18.0,-25.0,-32.0,0.2226356408489094,12.28,1.0,1.0,0.0,0.0,0.0,1.0,24.0,19.0,-299.175,2757.439039502965,-216767.9137595821,7814.612466443292,0.5932181544033923,-10.428399331509974,0.8153142992599561,0.067479304930853,-0.0346638154400516,1,0,0,0,1.0
동일금속(주),109860,2022,32.0,371.0,4.0,7.0,402.0,290.0,15.0,13.0,1.0,33.0,69.0,44.0,87.0,9.47,14.92,12.59,10.69,8.2,12.5,-3.71,-1.7400000000000002,8.995255999195065,9.0,54.52,-11.5,60.61,-3.17,22526.0,13.0,77.0,20.0,62.0,71.0,0.6289607615100312,10.16,3.0,4.0,1.0,1.0,1.0,2.0,40.0,15.0,12.207357859531772,1081.283465340742,10913.895394838875,1490.2756808554282,0.0471314242272507,1.4762631064352865,0.7814255290866556,-4.262799879653145,-4.020685730048687,0,1,0,0,0.0
파나케이아(주),58530,2016,-20.0,-27.0,-9.0,-14.0,153.0,88.0,85.0,78.0,34.0,22.0,7.0,64.0,54.0,-3.01,0.1,0.12,5.52,5.4,6.56,1.79,-4.68,86.88427186208129,86.88,128.33,41.36,155.45,28.37,11364.0,12.0,107.0,19.0,1.0,54.0,0.6314955157136308,4.42,3.0,5.0,1.0,1.0,2.0,1.0,30.0,22.0,-53.8,2732.278079684872,-11385.201819844886,2333.5807395688034,0.3642536340834522,4.622477869206059,1.532893367190103,0.7843158070813261,-0.4568175420276161,1,0,0,0,1.0
(주)지티지웰니스,219750,2020,-17.0,-25.0,-13.0,-34.0,90.0,59.0,397.0,285.0,54.0,-6.0,25.0,52.0,20.0,-135.68,-46.59,-84.24,-21.59,-21.61,-49.44,9.46,-105.63,26.303382372211487,26.3,33.83,19.16,-34.01,25.43,-6063.0,-12.0,-31.0,-30.0,0.0,0.0,0.3915350161629642,4.53,2.0,1.0,1.0,0.0,1.0,1.0,25.0,6.0,-3.1988472622478388,8021.5424120977505,-8786.65212832503,4119.350158937552,0.807098862568257,-0.4726583558718969,0.590649154576192,2.029354311314946,-0.4602909773111096,1,0,0,0,1.0
(주)인포바인,115310,2022,82.0,1098.0,6.0,32.0,999.0,998.0,8.0,8.0,1.0,63.0,284.0,70.0,93.0,6.08,6.93,28.75,7.98,6.56,32.81,-6.6958,0.1100000000000003,11.235516585448138,11.24,0.26,49.8,7.29,328.8831999999992,13425.0,12.0,105.0,64.0,45.0,54.0,0.19544799645863903,6.72,0.0,3.0,0.0,0.0,1.0,0.0,24.0,14.0,7.607142857142857,666.6106642442154,9439.77528061815,3253.102198064653,0.58009020881629,3.0478095513843555,0.9151010429012753,-0.4607967420311598,-2.7622589597166445,0,1,0,0,0.0
(주)우리기술,32820,2014,-6.0,-8.0,-4.0,-15.0,54.0,46.0,191.0,141.0,50.0,-22.0,6.0,26.0,34.0,-16.22,-7.98,-28.11,-4.5,-4.63,-16.91,7.26,1.8100000000000025,-0.3385797773053699,-0.34,-1.67,0.15,33.6,-0.96,8870.0,9.0,16.0,34.0,-83.0,-6.0,0.2742576677494489,6.27,1.0,0.0,0.0,0.0,0.0,1.0,29.0,24.0,-3.5572519083969465,943.263095651072,-5952.926061874663,1181.2283049645018,0.5104690326170556,-1.4022128542060983,0.6017221799602859,4.995877986074225,-1.2466405111157082,1,0,0,0,1.0
파미셀(주),5690,2014,-39.0,-67.0,-6.0,-30.0,286.0,263.0,19.0,14.0,9.0,21.0,197.0,33.0,84.0,-34.98,-29.36,-142.73,-8.31,-8.57,-41.76,3.28,-7.059999999999995,-0.5275134061379739,1.21,160.085,-22.0,-18.51,-21.08,-19322.0,-20.0,-428.0,-96.0,0.0,0.0,0.2039099227054894,4.56,1.0,4.0,0.0,0.0,0.0,1.0,56.0,36.0,-5.306946688206785,2074.101034556548,-19719.935109638856,8582.500697579528,0.6085333028237384,-0.4571323856116749,0.2925908001188942,-14.387093970133588,-0.3055801118540995,0,0,0,1,1.0
(주)나노,187790,2017,-2.0,-2.0,-1.0,-1.0,113.0,58.0,104.0,84.0,34.0,5.0,13.0,47.0,49.0,-0.15,0.11,0.12,1.93,1.9,2.27,2.32,75.50249999999998,9.747956409474282,9.75,24.86,-0.8,51.72,-1.75,12356.0,13.0,30.0,17.0,1.0,51.0,0.7981387865300954,6.79,4.0,2.0,1.0,1.0,1.0,2.0,11.0,10.0,-13.513513513513514,874.5634460358078,-25584.218121406582,537.286036373153,0.1275973063580865,6.239498175270339,7.232310157042832,0.2922163839549184,-0.1834528225326929,1,0,0,0,1.0
(주)고려시멘트,198440,2022,0.0,7.0,0.0,0.0,402.0,335.0,25.0,9.0,1.0,22.0,38.0,29.0,80.0,-6.85,-6.35,-11.1,-8.75,-8.9,-18.07,-0.18,-11.28,-6.554052413468948,-6.55,-17.68,-1.08,6.44,4.23,2503.0,2.0,4.0,4.0,-310.0,-199.0,0.5096463501787742,3.45,2.0,1.0,1.0,0.0,1.0,2.0,10.0,10.0,-9.794238683127572,696.1421529900705,-5781.496641425133,1088.8003884486398,0.039079240130239584,0.7905232309632914,1.2949194324126525,-0.8789124854908915,14.43612757488198,0,0,0,1,0.0
