회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,부실판단,도입기,성숙기,성장기,쇠퇴기
(주)신화콘텍,187270,2022,21.0,27.0,8.0,16.0,157.0,119.0,62.0,54.0,29.0,19.0,33.0,53.0,62.0,8.59,5.79,10.36,4.94,4.31,8.79,1.04,1.3499999999999996,1.4475261690133998,1.45,16.61,-11.38,2.44,6.95,15983.0,17.0,46.0,36.0,29.0,61.0,0.4864527253968124,4.52,1.0,1.0,1.0,0.0,1.0,1.0,22.0,10.0,10.481012658227847,734.487880863426,4719.774853952335,934.3281081316312,0.0,0,1,0,0
(주)쎌바이오텍,49960,2022,174.09826066682626,1445.0,12.0,27.0,1024.0,968.0,7.0,7.0,1.0,59.0,114.0,65.0,93.0,7.71,7.74,16.39,6.04,5.29,11.98,-1.63,-2.3400000000000007,2.624040867243562,2.62,12.05,-11.41,7.79,-1.23,25100.0,22.0,77.0,50.0,33.0,51.0,0.4361735303852537,10.95,1.0,1.0,0.0,0.0,1.0,1.0,29.0,22.0,8.156711624919717,1104.4300708794688,9316.44396843366,2362.755671370651,0.0,0,1,0,0
(주)알로이스,297570,2022,12.0,26.0,3.0,4.0,391.0,241.0,33.0,31.0,11.0,68.0,116.0,89.84971011113771,75.0,21.63,15.59,21.17,10.92,10.39,14.95,1.57,-2.8500000000000014,1.1732088603620494,1.17,5.09,-28.97,-21.62,-15.47,11776.0,28.0,1881.045628352086,41.0,52.0,71.0,0.6909740531721316,4.02,1.0,60.74565166706566,1.0,1.0,7.0,1.0,6.0,6.0,8.409090909090908,1639.4488840659037,60599.189919886085,1782.599711941887,0.0,0,1,0,0
(주)에스에스알,275630,2022,95.0,665.0,11.0,28.0,829.0,827.0,13.0,12.0,2.0,74.0,272.0,84.0,88.0,7.1,6.81,15.17,9.55,7.99,19.08,-3.61,0.3799999999999999,11.726081923997494,11.73,11.49,13.02,17.27,28.69,7144.0,23.0,296.0,57.0,27.0,29.0,0.3967580071199209,5.02,1.0,5.0,0.0,0.0,3.0,1.0,14.0,6.0,18.92063492063492,1288.359073121223,9052.880662559784,2867.224672294016,0.0,0,1,0,0
(주)에스엘에스바이오,246250,2022,62.0,125.0,25.84971011113771,29.0,296.0,281.0,75.0,30.0,21.0,34.0,75.0,52.0,57.0,34.096640304660966,27.26,26.28,22.88,21.78,22.54,0.12,25.9926579311425,11.868763641105549,11.87,55.69259995337004,-15.61,30.44,-14.74,7261.0,57.69942022227542,181.0,68.0,39.0,49.0,0.9148331120253856,4.23,2.0,2.0,1.0,1.0,2.0,2.0,17.0,4.0,0.0,316.08182418197356,2405.6573573541564,273.01226343545295,0.0,0,1,0,0
(주)에스제이그룹,306040,2022,38.0,74.0,13.0,13.0,255.0,182.0,54.0,38.0,18.0,38.0,56.0,63.0,65.0,25.0,18.41,14.69,21.02,20.06,18.1,-0.06,0.2600000000000015,22.42595817116811,22.43,18.59,29.49,32.15,19.96,58246.0,30.0,202.0,29.0,50.0,71.0,1.0068363814170818,11.71,2.0,7.0,1.0,1.0,3.0,2.0,16.0,5.0,7.387387387387387,1265.0218447089076,6955.243203091265,817.7362377021285,0.0,0,1,0,0
(주)에스제이엠홀딩스,25530,2022,8.0,17.0,2.0,3.0,453.0,305.0,25.0,17.0,9.0,49.0,106.0,63.0,80.0,1.15,1.39,2.08,3.07,2.5,4.47,-0.5,-0.98,-0.3041896377575225,-0.3,9.35,-13.54,23.09,-6.1,70813.0,22.0,145.0,38.0,5.0,27.0,0.5613733640535113,4.11,1.0,4.0,1.0,1.0,1.0,1.0,49.0,27.0,26.96850393700788,316.08182418197356,4708.722403711376,277.64603823561475,0.0,0,1,0,0
(주)에스티오,98660,2022,27.0,40.0,14.0,11.0,129.0,34.30057977772456,102.0,85.0,35.0,12.0,5.0,54.0,50.0,5.41,3.07,2.19,5.41,4.99,4.16,1.24,4.28,-2.0337888323404334,-2.03,-7.26,4.97,13.45,12.22,14105.0,23.0,74.0,19.0,11.0,45.0,1.210976443026485,25.07,7.0,4.0,1.0,1.0,3.0,2.0,21.0,15.0,15.22012578616352,1011.2550051961078,7340.198026720602,413.4977817063455,0.0,0,1,0,0
(주)에이스토리,241840,2022,-4.0,-12.0,-1.0,-1.8497101111377212,230.0,207.0,73.0,60.0,15.0,45.0,81.0,79.0,58.0,7.69,4.37,5.7,9.06,8.54,11.86,3.83,-28.01,3.668903036947756,3.67,1.08,14.79,21.78,55.59,26119.0,26.0,1881.045628352086,36.0,16.0,33.0,0.7077273346827954,4.28,1.0,60.74565166706566,1.0,1.0,4.0,1.0,20.0,5.0,74.34017595307918,4133.647983089292,8451.890306914049,3373.854817832247,0.0,0,1,0,0
(주)에이치시티,72990,2022,27.0,34.0,12.0,23.0,106.0,106.0,74.0,44.0,34.0,2.0,26.0,27.0,57.0,8.15,4.66,8.21,5.33,5.11,9.62,1.27,-8.24,10.331717508091298,10.33,4.69,12.56,6.08,7.43,48586.0,37.0,61.0,72.0,11.0,35.0,0.5062480631874207,4.49,2.0,1.0,1.0,1.0,1.0,2.0,24.0,8.0,7.140303842716711,741.2973085946592,3458.297465064734,841.8631229247761,0.0,0,1,0,0
(주)에이치알에스,36640,2022,64.0,244.0,6.0,8.0,848.0,449.0,10.0,6.0,2.0,42.0,247.0,47.0,91.0,9.74,11.95,11.65,9.78,9.63,13.29,-0.12,-11.19,-3.1775577523306646,-3.18,-13.45,8.33,2.42,15.29,24376.0,21.0,102.0,28.0,41.0,56.0,0.7366419234288671,6.46,3.0,4.0,1.0,1.0,1.0,1.0,43.0,24.0,8.293460925039872,798.9174360691256,5718.178167206211,987.794056161203,0.0,0,1,0,0
(주)에이텍모빌리티,224110,2022,24.0,68.0,10.0,9.0,137.0,101.0,68.0,50.0,14.0,11.0,56.0,41.0,60.0,8.23,6.34,4.15,5.28,5.19,4.34,0.31,3.7,37.0788497248071,37.077224605580824,8.61,68.84,14.14,82.65,40718.0,28.0,113.0,27.0,15.0,30.0,1.0329317994417155,10.37,4.0,5.0,2.0,1.0,2.0,3.0,9.0,9.0,47.81094527363184,591.3232513295509,3336.6089934620736,341.0206054397961,0.0,0,1,0,0
(주)에코마케팅,230360,2022,47.0,234.0,15.0,13.0,281.0,230.0,45.0,38.0,6.0,48.0,101.0,74.0,69.0,21.94,16.66,12.8,20.0,19.37,16.04,-0.23,3.5500000000000007,12.721762711370848,12.72,20.14,-4.29,53.6,-13.07,82063.0,27.0,348.0,23.0,55.0,76.0,1.13911991450088,32.22635644672572,2.0,14.0,1.0,1.0,4.0,2.0,21.0,8.0,21.56716417910448,2190.2096346030985,9709.345509868494,1325.8961026339098,0.0,0,1,0,0
(주)에프앤가이드,64850,2022,16.0,23.0,7.0,24.0,142.0,142.0,76.0,36.0,30.0,9.0,45.0,29.0,57.0,14.93,13.66,27.95,6.88,6.27,21.36,2.8,4.119999999999999,3.618531847087039,3.62,9.65,1.29,11.36,-2.9,24000.0,24.0,176.0,79.0,33.0,47.0,0.2884559217366478,9.27,1.0,2.0,0.0,0.0,0.0,1.0,24.0,4.0,9.50965824665676,1377.9330312997474,11115.45628119896,2720.0585105301293,0.0,0,1,0,0
(주)엑셈,205100,2022,74.0,469.0,11.0,24.0,279.0,279.0,17.0,16.0,2.0,24.0,153.0,38.0,85.0,9.59,9.49,17.42,11.6,10.83,22.73,-1.42,-3.84,5.976286514723921,5.98,-27.578434600143694,53.6,16.49,76.96,33840.0,28.0,54.0,61.0,28.0,32.0,0.463224118667657,6.79,1.0,1.0,1.0,0.0,1.0,1.0,10.0,10.0,17.44075829383886,1319.9499781190991,14972.127132299256,2428.4202636534787,0.0,0,1,0,0
(주)엑스페릭스,317770,2022,105.0,703.0,5.0,16.0,1833.7456516670657,1558.0,5.150289888862279,4.0,1.0,75.0,532.3814471128135,79.0,95.0,6.74,6.93,20.54,6.69,5.76,18.69,-2.97,-0.6699999999999999,5.415304411807935,5.42,-6.1,92.81881933630619,3.85,16.86,6257.0,12.0,480.0,42.0,49.0,49.0,0.3001060583638469,8.34,0.0,12.0,0.0,0.0,2.0,0.0,7.0,5.0,15.22633744855967,943.0025385410686,15638.151286961544,2997.7732663292586,0.0,0,1,0,0
(주)엘디티,96870,2022,104.0,8672.0,11.0,16.0,804.0,589.0,11.0,10.0,0.0,61.0,441.0,69.0,90.0,13.54,14.44,16.66,9.59,9.2,12.65,-0.53,-4.52,14.028924361135234,14.03,23.9,-3.38,-5.29,-6.07,3851.0,22.0,203.0,33.0,51.0,48.0,0.682683282491368,5.63,2.0,6.0,1.0,1.0,2.0,1.0,27.0,16.0,11.80887372013652,1499.0708358182949,6962.689006959597,1969.8763340651128,0.0,0,1,0,0
(주)엠게임,58630,2022,115.0,15673.26458692884,23.0,37.0,501.0,501.0,25.0,19.0,0.0,60.0,235.0,75.0,80.0,27.18,25.46,30.65,24.964913033341315,23.99942173000718,40.596356446725714,-1.13,-8.560000000000002,36.27133227269452,36.27,55.69259995337004,-0.91,32.22,2.15,40627.0,35.0,357.0,55.0,56.0,73.0,0.6326156973603712,10.66,1.0,6.0,1.0,1.0,3.0,1.0,25.0,16.0,6.366782006920415,1544.6259493003415,3882.069085493972,1952.9481967435688,0.0,0,1,0,0
(주)엠아이텍,179290,2022,120.0,527.0,13.0,21.0,864.0,755.0,13.0,11.0,3.0,72.0,67.0,81.0,89.0,25.82,24.95,31.56,24.4,23.56,33.51,-0.97,5.43,19.76866700478336,19.77,43.25,-29.50497101111377,20.7,-17.79,35186.0,37.0,422.0,58.0,54.0,68.0,0.6450118441504697,3.32,1.0,7.0,1.0,1.0,3.0,1.0,33.0,6.0,18.561872909699,4261.9465743818,41446.75503082169,5869.811897873707,0.0,0,1,0,0
(주)엠투아이코퍼레이션,347890,2022,129.0,3393.0,10.0,19.0,1038.0,856.0,9.0,7.0,0.0,57.0,80.0,63.0,92.0,15.11,16.06,25.16,16.11,15.23,27.98,-1.6,-0.8900000000000006,7.292740227654352,7.29,13.06,-1.43,6.1,-0.4,20841.0,26.0,118.0,50.0,50.0,62.0,0.5258597628845528,6.68,1.0,2.0,1.0,1.0,1.0,1.0,25.0,4.0,12.772435897435898,1833.7982245500928,15882.143108549904,3211.929290079961,0.0,0,1,0,0
(주)영림원소프트랩,60850,2022,35.0,120.0,10.0,11.0,339.0,339.0,40.0,30.0,8.0,51.0,134.0,72.0,71.0,17.61,14.53,12.43,11.68,10.92,11.15,-0.52,3.729999999999999,9.461855999148964,9.46,16.74,-5.51,20.59,14.45,37474.0,57.69942022227542,498.0,65.0,19.0,21.0,0.9374416603646594,9.3,1.0,7.0,1.0,1.0,3.0,1.0,31.0,4.0,10.296127562642369,1680.6471293447682,10516.622530399512,1277.691718664271,0.0,0,1,0,0
(주)오디텍,80520,2022,27.0,46.0,2.0,8.0,584.0,504.0,10.0,10.0,5.0,42.0,147.0,51.0,91.0,-3.23,-5.3,-10.04,-1.43,-2.4,-8.256820268905386,-2.6,-6.529999999999999,-6.787978615314621,-6.79,-6.68,-6.9,-25.79,-13.03,8552.0,6.0,84.0,21.0,-47.0,-33.0,0.2979197848200939,3.19,1.0,3.0,1.0,0.0,1.0,1.0,25.0,17.0,11.6005291005291,417.1479748511723,14751.742471822588,1275.310372254625,0.0,0,1,0,0
(주)오하임앤컴퍼니,309930,2022,28.0,40.0,9.0,12.0,469.0,408.0,50.0,22.0,23.0,55.0,51.0,70.0,67.0,5.55,3.83,4.64,4.89,3.88,4.91,-0.17,-10.15,4.644172678296268,4.64,1.13,14.06,0.25,-28.491039076708976,9811.0,23.0,1881.045628352086,30.0,15.0,44.0,0.7719920766367518,9.13,1.0,60.74565166706566,1.0,1.0,3.0,1.0,6.0,6.0,34.225352112676056,1837.5197200154528,14484.15979829048,1591.305366745516,0.0,0,1,0,0
(주)와이어블,65530,2022,50.0,216.0,20.0,39.0,121.0,121.0,66.0,48.0,9.0,6.0,8.0,35.0,60.0,3.22,1.98,3.79,2.82,2.56,5.3,0.36,-0.2099999999999999,-10.62960889924554,-10.63,-22.67,-2.44,-18.11,-3.99,33935.0,27.0,50.0,53.0,7.0,68.0,0.5122243561249089,2.7205782699928154,1.0,1.0,1.0,0.0,1.0,1.0,28.0,22.0,42.42781378903948,1509.9947806352548,7725.692500284357,1776.1560459153925,0.0,0,1,0,0
(주)우리로,46970,2022,-2.0,-4.0,-1.0,0.0,218.0,137.0,62.0,56.0,17.0,41.0,24.0,75.0,62.0,-8.84,-6.09,-3.5,2.71,2.19,1.36,0.19,-29.419421730007187,-1.695470537474401,-1.7,1.08,-9.32,-7.8,22.56,9068.0,15.0,96.0,9.0,-38.0,6.0,1.5874904594328152,15.04,3.0,10.0,2.0,2.0,6.0,2.0,26.0,12.0,-20.438462571516688,982.9700039199488,28722.7889886474,373.8874897172254,0.0,0,1,0,0
(주)원바이오젠,307280,2022,28.0,37.0,9.0,13.0,157.0,107.0,45.0,43.0,24.0,17.0,28.0,47.0,69.0,11.97,9.22,12.23,13.71,13.38,19.26,4.28,14.65,2.337307786885946,2.34,-20.47,36.79,50.94,49.86,10232.0,26.0,62.0,38.0,32.0,59.0,0.6870267716166534,7.95,2.0,2.0,1.0,1.0,1.0,1.0,6.0,6.0,17.216494845360824,2269.432927515499,10528.975261460895,2276.0391094239726,0.0,0,1,0,0
(주)원풍,8370,2022,114.0,0.0,9.0,10.0,1192.0,996.0,9.0,5.0,0.0,53.0,144.0,58.0,92.0,10.16,10.37,9.5,9.03,8.29,8.67,-0.78,3.51,-0.5636229339185241,-0.56,5.23,-7.67,0.64,-1.39,25411.0,27.0,89.0,28.0,33.0,48.0,0.9584541179526624,7.05,2.0,3.0,1.0,1.0,2.0,2.0,51.0,32.0,6.782786885245901,694.9499799895697,4644.142756177906,665.7683673178399,0.0,0,1,0,0
(주)웹스,196700,2022,5.0,6.0,2.0,4.0,127.0,73.0,83.0,75.0,39.0,11.0,35.0,52.0,55.0,-13.294160830031135,-13.174273770112562,-15.461150509058662,-1.44,-1.68,-3.23,2.28,-23.96,-11.131582240477885,-11.13,-6.08,-15.98,-2.91,-27.14,1150.0125001935367,2.4508696665868364,14.450869666586836,3.751449444311394,-132.23115722395187,-198.10390767089768,0.55292905288891,9.84,2.0,2.0,1.0,1.0,1.0,1.0,23.0,9.0,-10.69182389937107,1455.870872437918,21095.227946655148,1435.201528073349,0.0,0,1,0,0
(주)위드텍,348350,2022,42.0,129.0,11.0,22.0,311.0,273.0,35.0,35.0,8.0,54.0,85.0,80.0,74.0,11.72,9.72,16.87,11.77,10.6,19.91,-1.84,0.1100000000000012,17.78639318064673,17.79,15.0,30.09,6.29,1.83,35064.0,24.0,249.0,48.0,35.0,41.0,0.4920129193907335,10.66,1.0,5.0,1.0,1.0,3.0,1.0,21.0,4.0,9.582623509369675,1045.69895805154,5009.529937041505,1577.9079363843296,0.0,0,1,0,0
(주)윈스,136540,2022,76.0,490.0,11.0,22.0,539.0,501.0,17.0,15.0,2.0,56.0,62.0,68.0,86.0,11.64,12.03,18.97,12.07,11.14,21.67,-1.61,0.0300000000000011,8.866259571428566,8.87,17.21,-5.62,5.18,6.83,61550.0,30.0,232.0,61.0,31.0,42.0,0.4932817610656615,5.4,1.0,4.0,1.0,1.0,2.0,1.0,13.0,13.0,8.311518324607329,997.8185648217324,8238.630488876495,1736.0290480611711,0.0,0,1,0,0
(주)유니테크노,241690,2022,20.0,39.0,5.0,10.0,190.0,139.0,33.0,19.0,13.0,13.0,61.0,28.0,75.0,4.65,3.67,5.92,4.49,4.32,7.43,0.4,-6.549999999999999,21.443157040878795,21.44,-21.98,54.27,3.14,66.78,28575.0,18.0,28.0,35.0,17.0,37.0,0.5297064690130225,5.55,2.0,1.0,1.0,1.0,1.0,2.0,24.0,8.0,13.307984790874524,748.410877348121,10573.60689201186,1062.742621214519,0.0,0,1,0,0
(주)이노와이어리스,73490,2022,25.0,892.0,7.0,10.0,261.0,226.0,42.0,39.0,1.0,44.0,119.0,71.0,71.0,10.78,8.96,10.12,9.02,8.79,10.79,-0.21,-2.860000000000001,31.59151899888583,31.59,50.52,0.22,46.53,-0.89,58381.0,31.0,179.0,44.0,23.0,33.0,0.7162991634603821,4.49,1.0,4.0,1.0,1.0,3.0,1.0,24.0,19.0,12.93267402054013,1749.9158449328395,16993.744829395266,1724.270610632966,0.0,0,1,0,0
(주)이랜시스,264850,2022,36.0,75.0,11.0,8.0,186.0,135.0,44.0,35.0,15.0,21.0,29.0,45.0,70.0,12.98,9.95,6.26,8.87,8.8,6.62,0.35,-3.899999999999999,-2.4293523630486824,-2.43,-14.92,10.95,5.51,-4.32,17867.0,29.0,71.0,22.0,29.0,48.0,1.3461176781780546,6.2,4.0,3.0,2.0,1.0,3.0,3.0,7.0,7.0,25.53191489361702,1645.1966219272715,11100.223551607429,850.5409280157282,0.0,0,1,0,0
(주)이상네트웍스,80010,2022,33.0,55.0,8.0,18.0,243.0,196.0,30.0,20.0,14.0,22.0,144.0,38.0,77.0,9.09,10.8,17.04,8.96,8.36,19.01,0.18,2.8,6.593997622321767,6.59,0.43,10.68,22.41,-7.62,33003.0,20.0,138.0,47.0,36.0,69.0,0.4262367358635161,9.87,1.0,3.0,1.0,0.0,1.0,1.0,24.0,19.0,14.46927374301676,411.7861986341831,3813.800819908276,740.3997629863153,0.0,0,1,0,0
(주)이엠넷,123570,2022,22.0,1000.0,6.0,17.0,334.0,334.0,37.0,29.0,1.0,50.0,32.0,72.0,73.0,7.54,6.97,16.59,7.78,7.09,21.1,-1.96,-26.54,-5.001595354760801,-5.0,-1.59,-12.65,25.46,-1.99,33399.0,26.0,313.0,76.0,22.0,34.0,0.344802006172015,5.76,0.0,4.0,0.0,0.0,1.0,0.0,24.0,13.0,11.86046511627907,968.5971352687088,15558.359639854809,2055.7274224956204,0.0,0,1,0,0
(주)이퓨쳐,134060,2022,124.0,1746.0,14.0,31.0,1590.0,1454.0,13.0,5.0,1.0,65.0,532.3814471128135,70.0,89.0,13.9,13.5,25.75,8.8,7.74,16.43,-2.16,4.870000000000001,7.315971209761921,7.32,2.56,20.01,2.39,42.54,5846.0,24.0,226.0,53.0,49.0,43.0,0.454947258208544,3.09,1.0,3.0,1.0,0.0,2.0,1.0,24.0,13.0,8.308823529411764,1244.2327354693057,11462.880215217245,2426.605052667335,0.0,0,1,0,0
(주)인바디,41830,2022,114.0,475.0,13.0,19.0,706.0,560.0,12.0,9.0,3.0,48.0,112.0,56.0,89.0,16.95,16.68,21.14,18.9,18.24,25.44,-0.85,-3.4400000000000013,19.093676771554275,19.09,23.05,14.44,16.08,4.65,99315.5309831358,41.0,136.0,62.0,34.0,47.0,0.6593598516033566,10.47,2.0,2.0,1.0,1.0,2.0,1.0,28.0,24.0,7.442888725128961,1279.453674083163,9086.874693508433,1727.5367292273993,0.0,0,1,0,0
(주)인산가,277410,2022,14.0,16.0,5.0,14.0,225.0,124.0,67.0,25.0,35.0,18.0,28.0,33.0,60.0,7.41,5.82,11.32,5.81,5.35,14.03,0.37,-5.279999999999999,-0.6753443895240446,-0.68,-27.578434600143694,23.04,-12.45,25.59,17402.0,20.0,65.0,52.0,22.0,33.0,0.3829899272967916,23.43,1.0,1.0,1.0,0.0,1.0,1.0,7.0,7.0,16.036036036036037,1100.7161622127935,387709.7624332432,1718.7283630683423,0.0,0,1,0,0
(주)인지소프트,100030,2022,73.0,321.0,13.0,34.0,307.0,307.0,22.0,19.0,4.0,31.0,65.0,47.0,82.0,7.88,13.15,18.29,9.11,7.61,20.63,-2.48,-15.380000000000004,-8.746721938538462,-8.75,2.64,-16.8,11.65,-23.09,16723.0,27.0,687.0,71.0,26.0,35.0,0.3863321003910028,8.84,1.0,8.0,1.0,0.0,1.0,1.0,24.0,14.0,-7.25050916496945,1167.2986983175972,5676.078892396603,2480.877297693429,0.0,0,1,0,0
(주)인트론바이오테크놀로지,48530,2022,32.0,55.0,8.0,44.69942022227542,354.0,351.0,33.0,30.0,15.0,58.0,80.0,81.0,75.0,5.5,4.18,38.60271590891496,0.16,-1.01,-8.256820268905386,4.475433325561673,-4.92,-8.089725866277002,-8.09,-9.23,-2.95,-36.992012636986786,7.41,17040.0,12.0,117.0,79.0,34.0,71.0,0.22258331706632434,2.7205782699928154,0.0,1.0,0.0,0.0,1.0,0.0,25.0,13.0,48.10650887573964,2614.829156901873,46453.73328166708,19821.95553244961,0.0,0,1,0,0
(주)인포바인,115310,2022,82.0,1098.0,6.0,32.0,999.0,998.0,8.0,8.0,1.0,63.0,284.0,70.0,93.0,6.08,6.93,28.75,7.98,6.56,32.81,-6.746010087822749,0.1100000000000003,11.235516585448138,11.24,0.26,49.8,7.29,96.25074466465139,13425.0,12.0,105.0,64.0,45.0,54.0,0.22258331706632434,6.72,0.0,3.0,0.0,0.0,1.0,0.0,24.0,14.0,7.607142857142857,666.6106642442154,9439.77528061815,3253.102198064653,0.0,0,1,0,0
(주)일신바이오베이스,68330,2022,101.0,15673.26458692884,8.0,23.0,931.0,725.0,9.0,8.0,0.0,63.0,129.0,70.0,92.0,7.34,7.25,18.67,9.61,8.95,25.15,-1.87,-5.0600000000000005,3.565103030022545,3.57,7.87,-5.43,-16.18,-3.19,6899.0,12.0,66.0,34.0,55.0,69.0,0.3495805741463111,5.16,1.0,2.0,0.0,0.0,1.0,1.0,30.0,17.0,17.471910112359552,1277.5380292593625,25980.1871692307,3364.8932013994563,0.0,0,1,0,0
(주)제노레이,122310,2022,83.0,149.0,14.0,18.0,392.0,222.0,21.0,20.0,10.0,48.0,29.0,64.0,83.0,16.67,13.62,16.83,15.3,14.51,18.06,-0.74,-1.5,6.869282122119228,6.87,-4.76,37.27,11.19,77.36,35597.0,34.0,210.0,43.0,39.0,53.0,0.7778301683230251,7.14,2.0,6.0,1.0,1.0,3.0,1.0,23.0,6.0,7.463837994214079,1280.6083898513048,7592.378970182221,1363.6943325348218,0.0,0,1,0,0
(주)중앙백신연구소,72020,2022,48.0,74.0,8.0,24.0,297.0,163.0,21.0,14.0,11.0,23.0,59.0,34.0,83.0,4.3,3.82,10.29,3.9,3.76,10.9,0.22,-3.88,1.6878001535800424,1.69,-0.64,2.95,-3.95,1.21,22233.0,19.0,34.0,57.0,18.0,49.0,0.3421525668656386,11.97,2.0,1.0,0.0,0.0,1.0,1.0,30.0,21.0,26.06635071090048,1149.5790715919254,15462.106126273866,2787.845918025879,0.0,0,1,0,0
(주)중앙에너비스,440,2022,-5.699420222275442,-14.699420222275442,-1.0,-1.0,500.0,423.0,8.0,4.0,2.0,15.0,5.0,21.751449444311394,93.0,0.84,0.81,0.7,1.72,1.27,1.13,0.43,0.43,-1.6175187209303084,-1.62,-22.99,5.26,17.97,-2.17,8398.0,13.0,19.0,12.0,6.0,32.0,1.129279271104348,32.22635644672572,6.0,2.0,1.0,1.0,1.0,3.8497101111377106,65.84971011113771,31.0,82.21005426822506,2064.422373667669,52819.92018008417,1695.4420311364267,0.0,0,1,0,0
(주)진도,88790,2022,39.0,62.0,7.0,15.0,315.0,128.0,24.0,23.0,12.0,39.0,27.0,58.0,81.0,4.46,3.87,7.21,4.74,4.59,9.61,0.89,0.8500000000000001,-5.309013776246037,-5.31,-8.51,-0.54,7.56,-24.85,14328.0,11.0,42.0,23.0,32.0,48.0,0.4908408138093283,5.98,2.0,2.0,1.0,0.0,1.0,1.0,18.0,18.0,7.138986724464914,316.08182418197356,3826.688147736879,517.8693410929332,0.0,0,1,0,0
(주)케이비지,318000,2022,29.0,61.0,6.0,10.0,344.0,257.0,23.0,22.0,9.0,43.0,23.0,61.0,81.0,9.77,8.69,13.36,10.12,9.65,16.86,0.44,-3.630000000000001,2.5570185934577507,2.56,-1.6,9.75,-10.5,19.66,7850.0,18.0,72.0,32.0,41.0,61.0,0.565215230218324,2.98,1.0,2.0,1.0,1.0,2.0,1.0,23.0,5.0,14.335839598997492,1347.0740444048606,28195.963465626388,1933.5526258771963,0.0,0,1,0,0
(주)케이씨에스,115500,2022,11.0,91.0,6.0,6.0,139.0,109.0,114.0,112.0,7.0,21.0,45.0,73.0,47.0,4.27,2.35,1.99,1.99,1.51,1.31,-0.25,-8.63,18.587251452083933,18.59,19.74,15.55,5.41,2.09,5719.0,15.0,80.0,14.0,15.0,24.0,1.0677666914584445,7.37,2.0,6.0,1.0,1.0,4.0,2.0,22.0,14.0,75.94202898550725,3439.598586591922,19079.0475768578,1508.3370162215313,0.0,0,1,0,0
(주)케이씨티,89150,2022,5.0,8.0,2.0,6.0,66.3526089997605,34.30057977772456,54.0,41.0,23.0,-12.699420222275442,7.0,21.751449444311394,65.0,1.93,10.23,4.64,2.1,1.99,7.53,3.6,1.2599999999999998,-5.493608454912874,-5.49,-27.578434600143694,-2.26,5.72,-3.29,4891.0,9.0,330.0,34.0,14.0,35.0,0.2716461340111213,7.84,4.0,10.0,2.0,0.0,0.0,3.0,22.0,18.0,82.21005426822506,1588.4783871095049,22253.92354205832,3791.0410936277926,0.0,0,1,0,0
(주)케이씨피드,25880,2022,8.0,9.0,3.0,3.0,148.0,105.0,59.0,56.0,32.0,17.0,22.0,52.0,63.0,7.16,5.45,4.77,6.34,5.06,5.5,-0.5,0.0700000000000002,2.0863992862278447,2.09,-2.73,7.79,16.81,12.55,15490.0,16.0,58.0,18.0,27.0,45.0,0.909992661941636,5.78,2.0,3.0,1.0,1.0,2.0,2.0,54.0,29.0,9.941634241245136,700.2285212541707,50470.40682140202,482.7109297797216,0.0,0,1,0,0
(주)케이아이엔엑스,93320,2022,77.0,151.0,15.0,26.0,441.0,441.0,24.0,16.0,10.0,44.0,129.0,57.0,81.0,18.86,17.07,24.64,14.46,14.19,23.32,-0.23,5.299999999999999,18.07751817150979,18.08,15.15,22.27,31.34,22.69,62313.0,32.0,140.0,56.0,44.0,75.0,0.5618390095841034,6.82,1.0,2.0,1.0,1.0,1.0,1.0,24.0,13.0,14.108527131782946,1669.033900052426,7708.489220821391,2401.980173242441,0.0,0,1,0,0
(주)케이엘넷,39420,2022,87.0,793.0,14.0,17.0,348.0,348.0,19.0,16.0,2.0,33.0,59.0,46.0,84.0,14.59,16.14,14.81,14.9,13.97,15.76,-0.96,0.3900000000000005,15.231503707037293,15.23,22.91,9.4,1.35,22.95,25727.0,42.0,137.0,51.0,29.0,40.0,0.8278085571019272,24.27,2.0,3.0,1.0,1.0,2.0,2.0,30.0,22.0,7.507598784194529,1168.128296204881,7108.691695907826,1186.067196378902,0.0,0,1,0,0
(주)케이엠,83550,2022,10.0,15.0,3.0,3.0,222.0,127.0,39.0,32.0,18.0,28.0,44.0,51.0,72.0,5.91,4.79,5.07,4.09,3.79,4.56,0.15,-0.33,2.675165567138719,2.68,1.6,3.83,5.87,1.76,38938.0,21.0,54.0,26.0,20.0,41.0,0.8207580382580383,6.86,3.0,2.0,1.0,1.0,2.0,2.0,35.0,19.0,13.225108225108226,516.8477004101267,5634.835726174062,453.3336639223645,0.0,0,1,0,0
